timestamp,source,symbol,side,lots,comment,final_status,reason,mt5_retcode,mt5_order,mt5_deal
2026-06-26T19:35:17.721988+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.722998+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.725024+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.726033+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.728055+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.729069+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.730241+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.732334+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.733511+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.735950+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.736952+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.738993+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.741362+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.742381+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.744471+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.745814+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.746814+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.748052+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.750076+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.752110+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.753109+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.754242+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.755444+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.757486+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.759692+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.760779+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.761782+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.764112+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.765162+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.767173+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.768185+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.769615+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.771957+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.773967+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.774967+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.775967+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.778217+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.779217+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.781380+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.782607+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.784643+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.785982+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.787355+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.789530+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.790541+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.792595+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.793609+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.795662+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.796661+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.798661+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.800679+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.801769+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.803846+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.804846+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.806869+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.807868+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.809363+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.811560+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.812577+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.813810+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.815103+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.817449+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.819525+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.821589+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.822781+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.823781+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.825781+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.827019+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.829476+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.831555+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.832627+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.834733+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.836788+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.837802+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.839824+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.840838+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.842858+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.843858+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.846194+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.847214+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.848235+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.850282+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.851789+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.853020+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:17.855023+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.209209+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.210209+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.213779+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.215807+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.216814+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.218824+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.220293+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.222601+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.223600+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.225600+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.227601+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.229616+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.231600+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.232625+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.235098+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.236217+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.238732+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.240090+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.242333+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.243368+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.245552+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.246604+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.249621+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.251621+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.253701+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.256212+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.258561+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.259756+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.261935+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.263935+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.266310+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.267311+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.269310+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.271311+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.272522+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.274521+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.276996+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.279356+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.281952+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.284429+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.285713+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.287716+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.289848+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.291250+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.293288+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
2026-06-26T19:35:22.294288+00:00,risk_gate_2026-06-26.jsonl,XAGUSD,buy,0.01,strategy_v0_emergency_flatten,rejected,check_single_symbol_concentration: XAGUSD concentration 100% exceeds 40%,,,
